from,to,symbol,quantity,date
dhedge-drips,taskmanager,SIM,45.268,2021-01-01
dhedge-drips,tmps,SIM,0.856,2021-01-01
dhedge-drips,tmholdings,SIM,0.571,2021-01-01
dhedge-drips,ecoinstant,SIM,105.805,2021-01-01
dhedge-drips,archon-mining,SIM,24.937,2021-01-01
dhedge-drips,accelerator,SIM,1.288,2021-01-01
dhedge-drips,mpath,SIM,21.864,2021-01-01
dhedge-drips,rxhector,SIM,0.397,2021-01-01
dhedge-drips,bidnat,SIM,0.290,2021-01-01
dhedge-drips,ecoinstats,SIM,76.162,2021-01-01
dhedge-drips,votebetting,SIM,3.560,2021-01-01
dhedge-drips,steemitcuration,SIM,0.543,2021-01-01
dhedge-drips,steemmedia.org,SIM,2.184,2021-01-01
dhedge-drips,rycharde,SIM,0.686,2021-01-01
dhedge-drips,madstacks,SIM,53.860,2021-01-01
dhedge-drips,bitandi,SIM,6.298,2021-01-01
dhedge-drips,dera123,SIM,35.808,2021-01-01
dhedge-drips,incubot,SIM,0.176,2021-01-01
dhedge-drips,rambutan.art,SIM,0.475,2021-01-01
dhedge-drips,bwar,SIM,0.372,2021-01-01
dhedge-drips,melinda010100,SIM,11.410,2021-01-01
dhedge-drips,eturnerx,SIM,19.393,2021-01-01
dhedge-drips,axeman,SIM,60.445,2021-01-01
dhedge-drips,archon-gov,SIM,2.020,2021-01-01
dhedge-drips,ironshield,SIM,4.790,2021-01-01
dhedge-drips,roleerob,SIM,22.655,2021-01-01
dhedge-drips,simplegame,SIM,1.586,2021-01-01
dhedge-drips,prize.hoard,SIM,52.070,2021-01-01
dhedge-drips,elbrava,SIM,0.741,2021-01-01
dhedge-drips,mapac,SIM,29.772,2021-01-01
dhedge-drips,ash,SIM,13.961,2021-01-01
dhedge-drips,invest4free,SIM,0.623,2021-01-01
dhedge-drips,cwow2,SIM,2.121,2021-01-01
dhedge-drips,shitsignals,SIM,2.128,2021-01-01
dhedge-drips,dkid14,SIM,4.831,2021-01-01
dhedge-drips,lafona,SIM,4.535,2021-01-01
dhedge-drips,dm312,SIM,1.705,2021-01-01
dhedge-drips,pixiepost,SIM,0.340,2021-01-01
dhedge-drips,ph1102,SIM,0.163,2021-01-01
dhedge-drips,eirik,SIM,3.423,2021-01-01
dhedge-drips,hatoto,SIM,0.632,2021-01-01
dhedge-drips,jznsamuel,SIM,4.870,2021-01-01
dhedge-drips,romeskie,SIM,0.453,2021-01-01
dhedge-drips,quintaesencia,SIM,3.581,2021-01-01
dhedge-drips,imfarhad,SIM,0.277,2021-01-01
dhedge-drips,enilemor,SIM,1.223,2021-01-01
dhedge-drips,thatsweeneyguy,SIM,1.296,2021-01-01
dhedge-drips,brofundholdings,SIM,108.831,2021-01-01
dhedge-drips,automaton,SIM,0.733,2021-01-01
dhedge-drips,monsterbuster,SIM,2.390,2021-01-01
dhedge-drips,taskmaster4450,SIM,0.171,2021-01-01
dhedge-drips,bashadow,SIM,0.362,2021-01-01
dhedge-drips,bpcvoter,SIM,0.185,2021-01-01
dhedge-drips,adhammer,SIM,14.980,2021-01-01
dhedge-drips,dhedge,SIM,2.737,2021-01-01
dhedge-drips,tanzofett,SIM,3.560,2021-01-01
dhedge-drips,brofund-sim,SIM,0.056,2021-01-01
dhedge-drips,tpkidkai,SIM,2.129,2021-01-01
dhedge-drips,mawit07,SIM,0.053,2021-01-01
dhedge-drips,richardcrill,SIM,0.444,2021-01-01
dhedge-drips,okean123,SIM,1.973,2021-01-01
dhedge-drips,leoneil,SIM,1.985,2021-01-01
dhedge-drips,jacoalberts,SIM,0.144,2021-01-01
dhedge-drips,bilpcoinbpc,SIM,0.539,2021-01-01
dhedge-drips,juanvegetarian,SIM,0.707,2021-01-01
dhedge-drips,jelly13,SIM,2.878,2021-01-01
dhedge-drips,damla,SIM,0.730,2021-01-01
dhedge-drips,mehmetfix,SIM,0.090,2021-01-01
dhedge-drips,jglake,SIM,0.122,2021-01-01
dhedge-drips,achim03,SIM,1.354,2021-01-01
dhedge-drips,photophile,SIM,0.117,2021-01-01
dhedge-drips,sozdemir,SIM,2.847,2021-01-01
dhedge-drips,honeysaver,SIM,1.967,2021-01-01
dhedge-drips,khan.dayyanz,SIM,0.723,2021-01-01
dhedge-drips,bilpcoin,SIM,0.906,2021-01-01
dhedge-drips,andy4475,SIM,2.907,2021-01-01
dhedge-drips,chronopolis,SIM,3.104,2021-01-01
dhedge-drips,snackaholic,SIM,0.272,2021-01-01
dhedge-drips,cmplxty,SIM,0.119,2021-01-01
dhedge-drips,bilpcoinbot,SIM,0.044,2021-01-01
dhedge-drips,denver-bob,SIM,48.628,2021-01-01
dhedge-drips,doze,SIM,4.527,2021-01-01
dhedge-drips,braaiboy,SIM,0.226,2021-01-01
dhedge-drips,taskmanager,ARCHON,0.61077108,2021-01-01
dhedge-drips,tmps,ARCHON,0.01156080,2021-01-01
dhedge-drips,tmholdings,ARCHON,0.00771109,2021-01-01
dhedge-drips,ecoinstant,ARCHON,1.42752838,2021-01-01
dhedge-drips,archon-mining,ARCHON,0.33646346,2021-01-01
dhedge-drips,accelerator,ARCHON,0.01739148,2021-01-01
dhedge-drips,mpath,ARCHON,0.29499583,2021-01-01
dhedge-drips,rxhector,ARCHON,0.00536253,2021-01-01
dhedge-drips,bidnat,ARCHON,0.00392538,2021-01-01
dhedge-drips,ecoinstats,ARCHON,1.02757542,2021-01-01
dhedge-drips,votebetting,ARCHON,0.04804950,2021-01-01
dhedge-drips,steemitcuration,ARCHON,0.00733254,2021-01-01
dhedge-drips,steemmedia.org,ARCHON,0.02947214,2021-01-01
dhedge-drips,rycharde,ARCHON,0.00924971,2021-01-01
dhedge-drips,madstacks,ARCHON,0.72669581,2021-01-01
dhedge-drips,bitandi,ARCHON,0.08497188,2021-01-01
dhedge-drips,dera123,ARCHON,0.48313838,2021-01-01
dhedge-drips,incubot,ARCHON,0.00238548,2021-01-01
dhedge-drips,rambutan.art,ARCHON,0.00641837,2021-01-01
dhedge-drips,bwar,ARCHON,0.00503797,2021-01-01
dhedge-drips,melinda010100,ARCHON,0.15394319,2021-01-01
dhedge-drips,eturnerx,ARCHON,0.26165818,2021-01-01
dhedge-drips,axeman,ARCHON,0.81554400,2021-01-01
dhedge-drips,archon-gov,ARCHON,0.02726678,2021-01-01
dhedge-drips,ironshield,ARCHON,0.06462627,2021-01-01
dhedge-drips,roleerob,ARCHON,0.30567126,2021-01-01
dhedge-drips,simplegame,ARCHON,0.02141237,2021-01-01
dhedge-drips,prize.hoard,ARCHON,0.70252979,2021-01-01
dhedge-drips,elbrava,ARCHON,0.01001119,2021-01-01
dhedge-drips,mapac,ARCHON,0.40169791,2021-01-01
dhedge-drips,ash,ARCHON,0.18836316,2021-01-01
dhedge-drips,invest4free,ARCHON,0.00842422,2021-01-01
dhedge-drips,cwow2,ARCHON,0.02863444,2021-01-01
dhedge-drips,shitsignals,ARCHON,0.02871510,2021-01-01
dhedge-drips,dkid14,ARCHON,0.06518596,2021-01-01
dhedge-drips,lafona,ARCHON,0.06118139,2021-01-01
dhedge-drips,dm312,ARCHON,0.02300235,2021-01-01
dhedge-drips,pixiepost,ARCHON,0.00458397,2021-01-01
dhedge-drips,ph1102,ARCHON,0.00219252,2021-01-01
dhedge-drips,eirik,ARCHON,0.04618465,2021-01-01
dhedge-drips,hatoto,ARCHON,0.00852465,2021-01-01
dhedge-drips,jznsamuel,ARCHON,0.06570881,2021-01-01
dhedge-drips,romeskie,ARCHON,0.00611814,2021-01-01
dhedge-drips,quintaesencia,ARCHON,0.04832362,2021-01-01
dhedge-drips,imfarhad,ARCHON,0.00373084,2021-01-01
dhedge-drips,enilemor,ARCHON,0.01651897,2021-01-01
dhedge-drips,thatsweeneyguy,ARCHON,0.01748929,2021-01-01
dhedge-drips,brofundholdings,ARCHON,1.46836013,2021-01-01
dhedge-drips,automaton,ARCHON,0.00989653,2021-01-01
dhedge-drips,monsterbuster,ARCHON,0.03224994,2021-01-01
dhedge-drips,taskmaster4450,ARCHON,0.00232489,2021-01-01
dhedge-drips,bashadow,ARCHON,0.00489345,2021-01-01
dhedge-drips,bpcvoter,ARCHON,0.00250817,2021-01-01
dhedge-drips,adhammer,ARCHON,0.20211033,2021-01-01
dhedge-drips,dhedge,ARCHON,0.03694709,2021-01-01
dhedge-drips,tanzofett,ARCHON,0.04804499,2021-01-01
dhedge-drips,brofund-sim,ARCHON,0.00076188,2021-01-01
dhedge-drips,tpkidkai,ARCHON,0.02874122,2021-01-01
dhedge-drips,mawit07,ARCHON,0.00073417,2021-01-01
dhedge-drips,richardcrill,ARCHON,0.00598686,2021-01-01
dhedge-drips,okean123,ARCHON,0.02661679,2021-01-01
dhedge-drips,leoneil,ARCHON,0.02679745,2021-01-01
dhedge-drips,jacoalberts,ARCHON,0.00195757,2021-01-01
dhedge-drips,bilpcoinbpc,ARCHON,0.00727494,2021-01-01
dhedge-drips,juanvegetarian,ARCHON,0.00955064,2021-01-01
dhedge-drips,jelly13,ARCHON,0.03882543,2021-01-01
dhedge-drips,damla,ARCHON,0.00985650,2021-01-01
dhedge-drips,mehmetfix,ARCHON,0.00122363,2021-01-01
dhedge-drips,jglake,ARCHON,0.00165872,2021-01-01
dhedge-drips,achim03,ARCHON,0.01827608,2021-01-01
dhedge-drips,photophile,ARCHON,0.00159067,2021-01-01
dhedge-drips,sozdemir,ARCHON,0.03842083,2021-01-01
dhedge-drips,honeysaver,ARCHON,0.02654412,2021-01-01
dhedge-drips,khan.dayyanz,ARCHON,0.00977316,2021-01-01
dhedge-drips,bilpcoin,ARCHON,0.01222752,2021-01-01
dhedge-drips,andy4475,ARCHON,0.03923378,2021-01-01
dhedge-drips,chronopolis,ARCHON,0.04188418,2021-01-01
dhedge-drips,snackaholic,ARCHON,0.00366758,2021-01-01
dhedge-drips,cmplxty,ARCHON,0.00161509,2021-01-01
dhedge-drips,bilpcoinbot,ARCHON,0.00061121,2021-01-01
dhedge-drips,denver-bob,ARCHON,0.65610897,2021-01-01
dhedge-drips,doze,ARCHON,0.06108111,2021-01-01
dhedge-drips,braaiboy,ARCHON,0.00305385,2021-01-01
dhedge-drips,taskmanager,STEM,0.050741,2021-01-01
dhedge-drips,tmps,STEM,0.000960,2021-01-01
dhedge-drips,tmholdings,STEM,0.000640,2021-01-01
dhedge-drips,ecoinstant,STEM,0.118594,2021-01-01
dhedge-drips,archon-mining,STEM,0.027952,2021-01-01
dhedge-drips,accelerator,STEM,0.001445,2021-01-01
dhedge-drips,mpath,STEM,0.024507,2021-01-01
dhedge-drips,rxhector,STEM,0.000445,2021-01-01
dhedge-drips,bidnat,STEM,0.000326,2021-01-01
dhedge-drips,ecoinstats,STEM,0.085367,2021-01-01
dhedge-drips,votebetting,STEM,0.003991,2021-01-01
dhedge-drips,steemitcuration,STEM,0.000608,2021-01-01
dhedge-drips,steemmedia.org,STEM,0.002448,2021-01-01
dhedge-drips,rycharde,STEM,0.000768,2021-01-01
dhedge-drips,madstacks,STEM,0.060372,2021-01-01
dhedge-drips,bitandi,STEM,0.007059,2021-01-01
dhedge-drips,dera123,STEM,0.040138,2021-01-01
dhedge-drips,incubot,STEM,0.000197,2021-01-01
dhedge-drips,rambutan.art,STEM,0.000533,2021-01-01
dhedge-drips,bwar,STEM,0.000418,2021-01-01
dhedge-drips,melinda010100,STEM,0.012789,2021-01-01
dhedge-drips,eturnerx,STEM,0.021738,2021-01-01
dhedge-drips,axeman,STEM,0.067752,2021-01-01
dhedge-drips,archon-gov,STEM,0.002265,2021-01-01
dhedge-drips,ironshield,STEM,0.005368,2021-01-01
dhedge-drips,roleerob,STEM,0.025393,2021-01-01
dhedge-drips,simplegame,STEM,0.001778,2021-01-01
dhedge-drips,prize.hoard,STEM,0.058363,2021-01-01
dhedge-drips,elbrava,STEM,0.000831,2021-01-01
dhedge-drips,mapac,STEM,0.033371,2021-01-01
dhedge-drips,ash,STEM,0.015648,2021-01-01
dhedge-drips,invest4free,STEM,0.000699,2021-01-01
dhedge-drips,cwow2,STEM,0.002379,2021-01-01
dhedge-drips,shitsignals,STEM,0.002386,2021-01-01
dhedge-drips,dkid14,STEM,0.005414,2021-01-01
dhedge-drips,lafona,STEM,0.005082,2021-01-01
dhedge-drips,dm312,STEM,0.001910,2021-01-01
dhedge-drips,pixiepost,STEM,0.000380,2021-01-01
dhedge-drips,ph1102,STEM,0.000182,2021-01-01
dhedge-drips,eirik,STEM,0.003837,2021-01-01
dhedge-drips,hatoto,STEM,0.000707,2021-01-01
dhedge-drips,jznsamuel,STEM,0.005459,2021-01-01
dhedge-drips,romeskie,STEM,0.000507,2021-01-01
dhedge-drips,quintaesencia,STEM,0.004015,2021-01-01
dhedge-drips,imfarhad,STEM,0.000309,2021-01-01
dhedge-drips,enilemor,STEM,0.001371,2021-01-01
dhedge-drips,thatsweeneyguy,STEM,0.001453,2021-01-01
dhedge-drips,brofundholdings,STEM,0.121986,2021-01-01
dhedge-drips,automaton,STEM,0.000822,2021-01-01
dhedge-drips,monsterbuster,STEM,0.002678,2021-01-01
dhedge-drips,taskmaster4450,STEM,0.000193,2021-01-01
dhedge-drips,bashadow,STEM,0.000407,2021-01-01
dhedge-drips,bpcvoter,STEM,0.000207,2021-01-01
dhedge-drips,adhammer,STEM,0.016791,2021-01-01
dhedge-drips,dhedge,STEM,0.003069,2021-01-01
dhedge-drips,tanzofett,STEM,0.003990,2021-01-01
dhedge-drips,brofund-sim,STEM,0.000062,2021-01-01
dhedge-drips,tpkidkai,STEM,0.002387,2021-01-01
dhedge-drips,mawit07,STEM,0.000060,2021-01-01
dhedge-drips,richardcrill,STEM,0.000497,2021-01-01
dhedge-drips,okean123,STEM,0.002210,2021-01-01
dhedge-drips,leoneil,STEM,0.002226,2021-01-01
dhedge-drips,jacoalberts,STEM,0.000163,2021-01-01
dhedge-drips,bilpcoinbpc,STEM,0.000604,2021-01-01
dhedge-drips,juanvegetarian,STEM,0.000792,2021-01-01
dhedge-drips,jelly13,STEM,0.003225,2021-01-01
dhedge-drips,damla,STEM,0.000818,2021-01-01
dhedge-drips,mehmetfix,STEM,0.000101,2021-01-01
dhedge-drips,jglake,STEM,0.000137,2021-01-01
dhedge-drips,achim03,STEM,0.001518,2021-01-01
dhedge-drips,photophile,STEM,0.000132,2021-01-01
dhedge-drips,sozdemir,STEM,0.003191,2021-01-01
dhedge-drips,honeysaver,STEM,0.002204,2021-01-01
dhedge-drips,khan.dayyanz,STEM,0.000812,2021-01-01
dhedge-drips,bilpcoin,STEM,0.001015,2021-01-01
dhedge-drips,andy4475,STEM,0.003259,2021-01-01
dhedge-drips,chronopolis,STEM,0.003480,2021-01-01
dhedge-drips,snackaholic,STEM,0.000304,2021-01-01
dhedge-drips,cmplxty,STEM,0.000134,2021-01-01
dhedge-drips,bilpcoinbot,STEM,0.000050,2021-01-01
dhedge-drips,denver-bob,STEM,0.054506,2021-01-01
dhedge-drips,doze,STEM,0.005074,2021-01-01
dhedge-drips,braaiboy,STEM,0.000253,2021-01-01
dhedge-drips,taskmanager,PAL,0.043,2021-01-01
dhedge-drips,tmps,PAL,0.001,2021-01-01
dhedge-drips,tmholdings,PAL,0.001,2021-01-01
dhedge-drips,ecoinstant,PAL,0.101,2021-01-01
dhedge-drips,archon-mining,PAL,0.024,2021-01-01
dhedge-drips,accelerator,PAL,0.001,2021-01-01
dhedge-drips,mpath,PAL,0.021,2021-01-01
dhedge-drips,ecoinstats,PAL,0.072,2021-01-01
dhedge-drips,votebetting,PAL,0.003,2021-01-01
dhedge-drips,steemitcuration,PAL,0.001,2021-01-01
dhedge-drips,steemmedia.org,PAL,0.002,2021-01-01
dhedge-drips,rycharde,PAL,0.001,2021-01-01
dhedge-drips,madstacks,PAL,0.051,2021-01-01
dhedge-drips,bitandi,PAL,0.006,2021-01-01
dhedge-drips,dera123,PAL,0.034,2021-01-01
dhedge-drips,melinda010100,PAL,0.010,2021-01-01
dhedge-drips,eturnerx,PAL,0.018,2021-01-01
dhedge-drips,axeman,PAL,0.058,2021-01-01
dhedge-drips,archon-gov,PAL,0.002,2021-01-01
dhedge-drips,ironshield,PAL,0.005,2021-01-01
dhedge-drips,roleerob,PAL,0.021,2021-01-01
dhedge-drips,simplegame,PAL,0.002,2021-01-01
dhedge-drips,prize.hoard,PAL,0.050,2021-01-01
dhedge-drips,elbrava,PAL,0.001,2021-01-01
dhedge-drips,mapac,PAL,0.029,2021-01-01
dhedge-drips,ash,PAL,0.012,2021-01-01
dhedge-drips,invest4free,PAL,0.001,2021-01-01
dhedge-drips,cwow2,PAL,0.002,2021-01-01
dhedge-drips,shitsignals,PAL,0.002,2021-01-01
dhedge-drips,dkid14,PAL,0.005,2021-01-01
dhedge-drips,lafona,PAL,0.004,2021-01-01
dhedge-drips,dm312,PAL,0.002,2021-01-01
dhedge-drips,eirik,PAL,0.003,2021-01-01
dhedge-drips,hatoto,PAL,0.001,2021-01-01
dhedge-drips,jznsamuel,PAL,0.005,2021-01-01
dhedge-drips,quintaesencia,PAL,0.003,2021-01-01
dhedge-drips,enilemor,PAL,0.001,2021-01-01
dhedge-drips,thatsweeneyguy,PAL,0.001,2021-01-01
dhedge-drips,brofundholdings,PAL,0.104,2021-01-01
dhedge-drips,automaton,PAL,0.001,2021-01-01
dhedge-drips,monsterbuster,PAL,0.002,2021-01-01
dhedge-drips,adhammer,PAL,0.014,2021-01-01
dhedge-drips,dhedge,PAL,0.003,2021-01-01
dhedge-drips,tanzofett,PAL,0.003,2021-01-01
dhedge-drips,tpkidkai,PAL,0.002,2021-01-01
dhedge-drips,okean123,PAL,0.002,2021-01-01
dhedge-drips,leoneil,PAL,0.002,2021-01-01
dhedge-drips,bilpcoinbpc,PAL,0.001,2021-01-01
dhedge-drips,juanvegetarian,PAL,0.001,2021-01-01
dhedge-drips,jelly13,PAL,0.003,2021-01-01
dhedge-drips,damla,PAL,0.001,2021-01-01
dhedge-drips,achim03,PAL,0.001,2021-01-01
dhedge-drips,sozdemir,PAL,0.003,2021-01-01
dhedge-drips,honeysaver,PAL,0.002,2021-01-01
dhedge-drips,khan.dayyanz,PAL,0.001,2021-01-01
dhedge-drips,bilpcoin,PAL,0.001,2021-01-01
dhedge-drips,andy4475,PAL,0.003,2021-01-01
dhedge-drips,chronopolis,PAL,0.003,2021-01-01
dhedge-drips,denver-bob,PAL,0.047,2021-01-01
dhedge-drips,doze,PAL,0.004,2021-01-01
dhedge-drips,taskmanager,NEOXAG,1.31126776,2021-01-01
dhedge-drips,tmps,NEOXAG,0.02481995,2021-01-01
dhedge-drips,tmholdings,NEOXAG,0.01655498,2021-01-01
dhedge-drips,ecoinstant,NEOXAG,3.06476848,2021-01-01
dhedge-drips,archon-mining,NEOXAG,0.72235526,2021-01-01
dhedge-drips,accelerator,NEOXAG,0.03733786,2021-01-01
dhedge-drips,mpath,NEOXAG,0.63332816,2021-01-01
dhedge-drips,rxhector,NEOXAG,0.01151287,2021-01-01
dhedge-drips,bidnat,NEOXAG,0.00842744,2021-01-01
dhedge-drips,ecoinstats,NEOXAG,2.20610726,2021-01-01
dhedge-drips,votebetting,NEOXAG,0.10315773,2021-01-01
dhedge-drips,steemitcuration,NEOXAG,0.01574226,2021-01-01
dhedge-drips,steemmedia.org,NEOXAG,0.06327389,2021-01-01
dhedge-drips,rycharde,NEOXAG,0.01985827,2021-01-01
dhedge-drips,madstacks,NEOXAG,1.56014718,2021-01-01
dhedge-drips,bitandi,NEOXAG,0.18242662,2021-01-01
dhedge-drips,dera123,NEOXAG,1.03725242,2021-01-01
dhedge-drips,incubot,NEOXAG,0.00512139,2021-01-01
dhedge-drips,rambutan.art,NEOXAG,0.01377964,2021-01-01
dhedge-drips,bwar,NEOXAG,0.01081605,2021-01-01
dhedge-drips,melinda010100,NEOXAG,0.33050148,2021-01-01
dhedge-drips,eturnerx,NEOXAG,0.56175536,2021-01-01
dhedge-drips,axeman,NEOXAG,1.75089586,2021-01-01
dhedge-drips,archon-gov,NEOXAG,0.05853921,2021-01-01
dhedge-drips,ironshield,NEOXAG,0.13874652,2021-01-01
dhedge-drips,roleerob,NEOXAG,0.65624727,2021-01-01
dhedge-drips,simplegame,NEOXAG,0.04597032,2021-01-01
dhedge-drips,prize.hoard,NEOXAG,1.50826505,2021-01-01
dhedge-drips,elbrava,NEOXAG,0.02149310,2021-01-01
dhedge-drips,mapac,NEOXAG,0.86240744,2021-01-01
dhedge-drips,ash,NEOXAG,0.40439791,2021-01-01
dhedge-drips,invest4free,NEOXAG,0.01808602,2021-01-01
dhedge-drips,cwow2,NEOXAG,0.06147545,2021-01-01
dhedge-drips,shitsignals,NEOXAG,0.06164859,2021-01-01
dhedge-drips,dkid14,NEOXAG,0.13994808,2021-01-01
dhedge-drips,lafona,NEOXAG,0.13135065,2021-01-01
dhedge-drips,dm312,NEOXAG,0.04938388,2021-01-01
dhedge-drips,pixiepost,NEOXAG,0.00984138,2021-01-01
dhedge-drips,ph1102,NEOXAG,0.00470715,2021-01-01
dhedge-drips,eirik,NEOXAG,0.09915406,2021-01-01
dhedge-drips,hatoto,NEOXAG,0.01830164,2021-01-01
dhedge-drips,jznsamuel,NEOXAG,0.14107059,2021-01-01
dhedge-drips,romeskie,NEOXAG,0.01313507,2021-01-01
dhedge-drips,quintaesencia,NEOXAG,0.10374627,2021-01-01
dhedge-drips,imfarhad,NEOXAG,0.00800975,2021-01-01
dhedge-drips,enilemor,NEOXAG,0.03546467,2021-01-01
dhedge-drips,thatsweeneyguy,NEOXAG,0.03754786,2021-01-01
dhedge-drips,brofundholdings,NEOXAG,3.15243039,2021-01-01
dhedge-drips,automaton,NEOXAG,0.02124691,2021-01-01
dhedge-drips,monsterbuster,NEOXAG,0.06923759,2021-01-01
dhedge-drips,taskmaster4450,NEOXAG,0.00499131,2021-01-01
dhedge-drips,bashadow,NEOXAG,0.01050578,2021-01-01
dhedge-drips,bpcvoter,NEOXAG,0.00538481,2021-01-01
dhedge-drips,adhammer,NEOXAG,0.43391179,2021-01-01
dhedge-drips,dhedge,NEOXAG,0.07932190,2021-01-01
dhedge-drips,tanzofett,NEOXAG,0.10314808,2021-01-01
dhedge-drips,brofund-sim,NEOXAG,0.00163571,2021-01-01
dhedge-drips,tpkidkai,NEOXAG,0.06170467,2021-01-01
dhedge-drips,mawit07,NEOXAG,0.00157620,2021-01-01
dhedge-drips,richardcrill,NEOXAG,0.01285322,2021-01-01
dhedge-drips,okean123,NEOXAG,0.05714372,2021-01-01
dhedge-drips,leoneil,NEOXAG,0.05753159,2021-01-01
dhedge-drips,jacoalberts,NEOXAG,0.00420273,2021-01-01
dhedge-drips,bilpcoinbpc,NEOXAG,0.01561863,2021-01-01
dhedge-drips,juanvegetarian,NEOXAG,0.02050431,2021-01-01
dhedge-drips,jelly13,NEOXAG,0.08335452,2021-01-01
dhedge-drips,damla,NEOXAG,0.02116097,2021-01-01
dhedge-drips,mehmetfix,NEOXAG,0.00262700,2021-01-01
dhedge-drips,jglake,NEOXAG,0.00356113,2021-01-01
dhedge-drips,achim03,NEOXAG,0.03923701,2021-01-01
dhedge-drips,photophile,NEOXAG,0.00341505,2021-01-01
dhedge-drips,sozdemir,NEOXAG,0.08248592,2021-01-01
dhedge-drips,honeysaver,NEOXAG,0.05698770,2021-01-01
dhedge-drips,khan.dayyanz,NEOXAG,0.02098208,2021-01-01
dhedge-drips,bilpcoin,NEOXAG,0.02625132,2021-01-01
dhedge-drips,andy4475,NEOXAG,0.08423121,2021-01-01
dhedge-drips,chronopolis,NEOXAG,0.08992137,2021-01-01
dhedge-drips,snackaholic,NEOXAG,0.00787394,2021-01-01
dhedge-drips,cmplxty,NEOXAG,0.00346745,2021-01-01
dhedge-drips,bilpcoinbot,NEOXAG,0.00131222,2021-01-01
dhedge-drips,denver-bob,NEOXAG,1.40860394,2021-01-01
dhedge-drips,doze,NEOXAG,0.13113537,2021-01-01
dhedge-drips,braaiboy,NEOXAG,0.00655633,2021-01-01
dhedge-drips,taskmanager,DHEDGE,0.79938659,2021-01-01
dhedge-drips,tmps,DHEDGE,0.01513096,2021-01-01
dhedge-drips,tmholdings,DHEDGE,0.01009238,2021-01-01
dhedge-drips,ecoinstant,DHEDGE,1.86837111,2021-01-01
dhedge-drips,archon-mining,DHEDGE,0.44036857,2021-01-01
dhedge-drips,accelerator,DHEDGE,0.02276223,2021-01-01
dhedge-drips,mpath,DHEDGE,0.38609507,2021-01-01
dhedge-drips,rxhector,DHEDGE,0.00701857,2021-01-01
dhedge-drips,bidnat,DHEDGE,0.00513760,2021-01-01
dhedge-drips,ecoinstats,DHEDGE,1.34490650,2021-01-01
dhedge-drips,votebetting,DHEDGE,0.06288792,2021-01-01
dhedge-drips,steemitcuration,DHEDGE,0.00959693,2021-01-01
dhedge-drips,steemmedia.org,DHEDGE,0.03857358,2021-01-01
dhedge-drips,rycharde,DHEDGE,0.01210616,2021-01-01
dhedge-drips,madstacks,DHEDGE,0.95111064,2021-01-01
dhedge-drips,bitandi,DHEDGE,0.11121251,2021-01-01
dhedge-drips,dera123,DHEDGE,0.63233894,2021-01-01
dhedge-drips,incubot,DHEDGE,0.00312215,2021-01-01
dhedge-drips,rambutan.art,DHEDGE,0.00840047,2021-01-01
dhedge-drips,bwar,DHEDGE,0.00659377,2021-01-01
dhedge-drips,melinda010100,DHEDGE,0.20148321,2021-01-01
dhedge-drips,eturnerx,DHEDGE,0.34246223,2021-01-01
dhedge-drips,axeman,DHEDGE,1.06739652,2021-01-01
dhedge-drips,archon-gov,DHEDGE,0.03568719,2021-01-01
dhedge-drips,ironshield,DHEDGE,0.08458388,2021-01-01
dhedge-drips,roleerob,DHEDGE,0.40006723,2021-01-01
dhedge-drips,simplegame,DHEDGE,0.02802483,2021-01-01
dhedge-drips,prize.hoard,DHEDGE,0.91948180,2021-01-01
dhedge-drips,elbrava,DHEDGE,0.01310280,2021-01-01
dhedge-drips,mapac,DHEDGE,0.52574841,2021-01-01
dhedge-drips,ash,DHEDGE,0.24653261,2021-01-01
dhedge-drips,invest4free,DHEDGE,0.01102576,2021-01-01
dhedge-drips,cwow2,DHEDGE,0.03747720,2021-01-01
dhedge-drips,shitsignals,DHEDGE,0.03758275,2021-01-01
dhedge-drips,dkid14,DHEDGE,0.08531637,2021-01-01
dhedge-drips,lafona,DHEDGE,0.08007514,2021-01-01
dhedge-drips,dm312,DHEDGE,0.03010583,2021-01-01
dhedge-drips,pixiepost,DHEDGE,0.00599958,2021-01-01
dhedge-drips,ph1102,DHEDGE,0.00286960,2021-01-01
dhedge-drips,eirik,DHEDGE,0.06044718,2021-01-01
dhedge-drips,hatoto,DHEDGE,0.01115721,2021-01-01
dhedge-drips,jznsamuel,DHEDGE,0.08600069,2021-01-01
dhedge-drips,romeskie,DHEDGE,0.00800751,2021-01-01
dhedge-drips,quintaesencia,DHEDGE,0.06324670,2021-01-01
dhedge-drips,imfarhad,DHEDGE,0.00488298,2021-01-01
dhedge-drips,enilemor,DHEDGE,0.02162029,2021-01-01
dhedge-drips,thatsweeneyguy,DHEDGE,0.02289025,2021-01-01
dhedge-drips,brofundholdings,DHEDGE,1.92181233,2021-01-01
dhedge-drips,automaton,DHEDGE,0.01295273,2021-01-01
dhedge-drips,monsterbuster,DHEDGE,0.04220923,2021-01-01
dhedge-drips,taskmaster4450,DHEDGE,0.00304286,2021-01-01
dhedge-drips,bashadow,DHEDGE,0.00640462,2021-01-01
dhedge-drips,bpcvoter,DHEDGE,0.00328273,2021-01-01
dhedge-drips,adhammer,DHEDGE,0.26452512,2021-01-01
dhedge-drips,dhedge,DHEDGE,0.04835691,2021-01-01
dhedge-drips,tanzofett,DHEDGE,0.06288204,2021-01-01
dhedge-drips,brofund-sim,DHEDGE,0.00099718,2021-01-01
